Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
71.933,1,56.4,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6788.0,14.1%
72.303,1,55.5,100.0%,50005,600117184,200008304,0.9160,1.1000,1.1000,1.1000,6941.3,12.1%
72.650,1,56.9,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7122.2,9.8%
73.12,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7063.1,10.6%
73.292,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6993.0,11.5%
73.604,1,56.4,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6903.5,12.6%
73.942,1,57.4,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6782.0,14.1%
74.393,1,56.9,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7147.2,9.5%
74.733,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7163.2,9.3%
75.62,1,56.9,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7116.2,9.9%
75.338,1,56.4,97.3%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7050.6,10.7%
75.603,1,56.9,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6958.5,11.9%
76.32,1,56.4,98.3%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6871.6,13.0%
76.402,1,56.9,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6816.8,13.7%
76.693,1,56.9,99.1%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6762.9,14.4%
77.32,1,57.9,98.5%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6810.4,13.8%
77.288,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6898.4,12.7%
77.673,1,57.4,99.4%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6970.7,11.7%
78.24,1,55.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6987.6,11.5%
78.464,1,56.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6926.4,12.3%
78.767,1,56.9,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6870.1,13.0%
79.18,1,56.0,99.1%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7128.7,9.7%
79.327,1,57.4,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7273.8,7.9%
79.617,1,56.4,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7195.1,8.9%
79.998,1,56.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7119.8,9.9%
80.351,1,56.0,98.7%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7033.9,10.9%
