Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (Mb)
174.507,1,57.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.0,5.7
174.585,1,58.4,31.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
174.663,1,58.4,31.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.8,5.7
174.741,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.6,5.7
174.819,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.7,5.7
174.896,1,57.9,31.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.8,5.7
174.973,1,58.4,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
175.51,1,58.4,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.6,5.7
175.128,1,59.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.5,5.7
175.205,1,58.9,27.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
175.284,1,58.4,28.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.0,5.7
175.361,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.7,5.7
175.439,1,59.9,33.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.3,5.7
175.517,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.8,5.7
175.594,1,58.9,30.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
175.671,1,59.9,31.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.5,5.7
175.748,1,58.4,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
175.826,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
175.903,1,58.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
175.981,1,58.4,24.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.3,5.7
176.58,1,58.4,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
176.137,1,57.9,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.8,5.7
176.214,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.0,5.7
176.292,1,58.4,31.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.0,5.7
176.369,1,59.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.4,5.7
176.447,1,58.4,25.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
176.524,1,58.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
176.601,1,58.4,33.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
176.679,1,59.9,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.4,5.7
176.757,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.7,5.7
176.834,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.7,5.7
176.912,1,58.9,26.7%,50000,1800404352,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7448.8,5.7
177.8,1,59.4,34.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.8,5.7
177.107,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.8,5.7
177.184,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.6,5.7
177.261,1,58.4,31.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.6,5.7
177.339,1,58.4,33.3%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7448.7,5.7
177.417,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.7,5.7
177.496,1,58.4,31.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.6,5.7
177.574,1,59.4,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.8,5.7
177.652,1,58.9,25.8%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7449.8,5.7
177.730,1,59.9,31.2%,50000,1000265600,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7450.4,5.7
177.832,1,57.9,26.1%,50000,1100249984,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7450.5,5.7
177.952,1,57.9,26.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.8,5.7
178.36,1,57.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.2,5.7
178.114,1,57.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.1,5.7
178.192,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
178.270,1,58.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.6,5.7
178.347,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.2,5.7
178.423,1,58.9,27.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.2,5.7
178.501,1,58.9,21.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.3,5.7
178.578,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.5,5.7
178.655,1,58.9,31.3%,50000,1200287104,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7446.4,5.7
178.753,1,57.9,26.2%,50000,1100249984,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
178.867,1,58.9,34.0%,50000,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7446.4,5.7
178.983,1,57.4,26.7%,50000,1100249984,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7446.3,5.7
179.99,1,59.4,30.4%,50000,1100302720,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
179.214,1,57.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
179.317,1,58.4,24.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.1,5.7
179.395,1,58.9,32.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.9,5.7
179.473,1,57.9,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.9,5.7
179.551,1,57.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.7,5.7
179.628,1,58.4,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.7,5.7
179.705,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.5,5.7
179.783,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.5,5.7
179.861,1,57.4,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.8,5.7
179.938,1,59.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.4,5.7
180.16,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.3,5.7
180.94,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.8,5.7
180.172,1,58.4,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.0,5.7
180.249,1,59.4,31.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7445.1,5.7
180.327,1,58.4,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.9,5.7
180.404,1,58.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.6,5.7
180.483,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.8,5.7
180.559,1,57.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.9,5.7
180.636,1,58.4,27.6%,50000,1800457088,500000992,0.8500,1.1000,1.1000,1.1000,7898.4,7444.9,5.7
180.723,1,59.4,25.6%,50000,1200287104,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.7,5.7
180.824,1,57.9,34.2%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7444.7,5.7
180.902,1,57.9,33.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.6,5.7
180.979,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.6,5.7
181.56,1,58.4,29.0%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7444.2,5.7
181.134,1,59.4,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7443.7,5.8
181.212,1,59.4,27.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.5,5.7
181.289,1,58.4,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.1,5.8
181.367,1,58.4,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7444.0,5.8
181.444,1,58.4,31.2%,50000,1800457088,500000992,0.8500,1.1000,1.1000,1.1000,7898.4,7443.8,5.8
181.531,1,58.9,23.7%,50000,1200339840,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7444.6,5.7
181.642,1,58.4,27.3%,50000,1100302720,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7450.3,5.7
181.758,1,57.4,28.9%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.0,5.7
181.851,1,58.9,31.3%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7450.9,5.7
181.928,1,58.9,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.9,5.7
182.6,1,59.4,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.6,5.7
182.83,1,57.4,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.1,5.7
182.160,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.1,5.7
182.237,1,57.9,30.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.7,5.7
182.316,1,58.9,32.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.1,5.7
182.394,1,58.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.5,5.6
182.471,1,58.9,27.6%,50000,1000212864,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7452.5,5.6
182.573,1,58.4,27.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.5,5.6
182.667,1,57.4,24.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.5,5.6
182.744,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.5,5.6
182.822,1,58.4,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.3,5.6
182.900,1,59.4,26.7%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7453.3,5.6
182.978,1,57.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7453.3,5.6
183.55,1,59.4,33.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.5,5.6
183.133,1,57.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.3,5.6
183.211,1,57.9,24.1%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7455.4,5.6
183.289,1,57.9,30.3%,50000,1000265600,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7456.7,5.6
183.395,1,58.4,25.5%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7457.5,5.6
183.515,1,58.4,28.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.8,5.6
183.595,1,58.9,30.3%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7459.3,5.6
183.673,1,57.4,34.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.3,5.6
183.750,1,58.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.3,5.6
183.827,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.3,5.6
183.904,1,58.4,33.3%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7460.3,5.5
183.981,1,59.4,31.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7460.3,5.5
184.58,1,58.4,32.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7460.9,5.5
184.137,1,58.9,28.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.4,5.5
184.214,1,57.9,25.0%,50000,1000265600,299755360,0.8500,1.1000,1.1000,1.1000,7898.4,7461.4,5.5
184.329,1,57.9,30.0%,50000,1100302720,324883296,0.8500,1.1000,1.1000,1.1000,7898.4,7461.7,5.5
184.442,1,58.4,30.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.4,5.5
184.519,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.4,5.5
184.597,1,57.4,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.5,5.5
184.674,1,57.9,30.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.5,5.5
184.751,1,58.4,31.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7462.2,5.5
184.829,1,58.4,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7462.5,5.5
184.906,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.3,5.5
184.984,1,58.4,31.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.1,5.5
185.62,1,57.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.1,5.5
185.141,1,57.4,25.6%,50000,1000265600,299768544,0.9160,1.1000,1.1000,1.1000,7898.4,7463.2,5.5
185.261,1,57.4,24.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.9,5.5
185.338,1,58.4,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.4,5.5
185.415,1,58.9,29.0%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7463.0,5.5
185.493,1,58.9,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.0,5.5
185.570,1,58.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7462.8,5.5
185.647,1,57.9,32.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.8,5.5
185.724,1,59.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.7,5.5
185.802,1,59.4,29.0%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7462.7,5.5
185.880,1,59.4,24.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7463.9,5.5
185.968,1,57.4,27.9%,50000,1000265600,349721184,0.8500,1.1000,1.1000,1.1000,7898.4,7464.2,5.5
186.87,1,58.9,25.6%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7462.5,5.5
186.199,1,58.4,25.6%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7461.5,5.5
186.315,1,57.4,30.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7460.0,5.5
186.406,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.9,5.6
186.484,1,57.9,33.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.9,5.6
186.563,1,57.9,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.2,5.6
186.640,1,59.4,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.7,5.6
186.717,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.7,5.7
186.794,1,57.9,31.3%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7449.9,5.7
186.872,1,57.9,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.1,5.7
186.949,1,58.9,30.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.0,5.7
187.26,1,58.9,28.1%,50000,1200287104,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7447.8,5.7
187.124,1,58.4,28.6%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.7,5.7
187.213,1,58.9,31.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
187.292,1,58.4,28.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.5,5.7
187.370,1,57.9,21.4%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7452.0,5.7
187.447,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.3,5.6
187.525,1,57.9,32.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.7,5.6
187.603,1,58.9,30.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.0,5.6
187.680,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7456.4,5.6
187.758,1,59.4,25.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.9,5.6
187.835,1,58.4,33.3%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7458.0,5.6
187.940,1,56.9,27.7%,50000,1000212864,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7458.9,5.6
188.62,1,57.4,27.7%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7458.9,5.6
188.178,1,57.9,25.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.1,5.6
188.255,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.7,5.6
188.332,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.9,5.6
188.410,1,58.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.2,5.6
188.488,1,58.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.3,5.6
188.566,1,57.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.8,5.6
188.644,1,57.9,31.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.3,5.6
188.721,1,57.4,26.7%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7458.9,5.6
188.799,1,58.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.9,5.6
188.876,1,57.4,30.0%,50000,1000265600,299768544,0.8500,1.1000,1.1000,1.1000,7898.4,7458.6,5.6
188.996,1,57.4,31.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7458.6,5.6
189.73,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.1,5.6
189.151,1,58.4,21.4%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7459.1,5.6
189.227,1,58.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.1,5.6
189.305,1,58.4,31.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.1,5.6
189.382,1,58.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.8,5.6
189.459,1,58.9,30.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.9,5.6
189.536,1,57.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7460.7,5.5
189.613,1,59.4,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7460.8,5.5
189.692,1,58.4,27.0%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7460.3,5.5
189.802,1,58.4,31.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.3,5.5
189.880,1,57.9,28.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.3,5.5
189.957,1,58.9,30.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.3,5.5
190.36,1,59.9,34.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.1,5.5
190.113,1,58.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7460.9,5.5
190.191,1,58.9,29.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.5,5.5
190.268,1,58.4,30.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7462.0,5.5
190.345,1,58.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7461.0,5.5
190.424,1,58.9,28.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7459.8,5.6
190.507,1,57.9,31.0%,50000,1000212864,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7457.4,5.6
190.620,1,57.9,25.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7455.5,5.6
190.697,1,59.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7454.1,5.6
190.775,1,58.9,35.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.9,5.6
190.851,1,59.4,31.3%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7451.6,5.7
190.929,1,59.4,31.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.1,5.7
191.6,1,58.9,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.7,5.7
191.83,1,59.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.1,5.7
191.162,1,58.9,30.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7448.6,5.7
191.240,1,58.9,31.3%,50000,1800457088,500000992,0.8500,1.1000,1.1000,1.1000,7898.4,7448.3,5.7
191.326,1,57.9,31.0%,50000,1200287104,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
191.435,1,58.4,26.2%,50000,1200287104,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7447.2,5.7
191.547,1,57.9,31.9%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
191.643,1,57.9,25.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.7,5.7
191.720,1,59.4,26.7%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7446.8,5.7
191.798,1,58.4,27.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.9,5.7
191.875,1,58.9,31.2%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.5,5.7
191.953,1,58.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.2,5.7
192.30,1,58.9,24.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.5,5.7
192.108,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.6,5.7
192.186,1,57.9,26.7%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7446.0,5.7
192.263,1,58.9,24.1%,50000,1200287104,349734368,0.8500,1.1000,1.1000,1.1000,7898.4,7446.4,5.7
192.354,1,58.4,25.6%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.1,5.7
192.447,1,58.4,30.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7447.6,5.7
192.525,1,57.9,33.3%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7448.8,5.7
192.603,1,59.4,31.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7449.9,5.7
192.680,1,58.4,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7450.7,5.7
192.758,1,57.9,26.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.5,5.7
192.835,1,58.9,31.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7451.8,5.7
192.912,1,59.4,27.6%,50000,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7898.4,7452.0,5.7
192.989,1,57.9,29.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7898.4,7452.7,5.6
193.66,1,58.4,29.0%,50000,1000265600,299755360,0.8500,1.1000,1.1000,1.1000,7898.4,7454.2,5.6
193.166,1,57.9,27.1%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7454.8,5.6
193.287,1,58.4,30.4%,50000,1100249984,324870112,0.8500,1.1000,1.1000,1.1000,7898.4,7455.4,5.6
