Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
123.919,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6794.1,14.0%
124.768,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7134.7,9.7%
125.589,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6860.6,13.1%
126.369,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7161.7,9.3%
127.189,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7016.0,11.2%
127.939,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6877.5,12.9%
128.760,1,69.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7033.8,10.9%
129.609,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6876.4,12.9%
130.409,1,69.6,99.7%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,6812.8,13.7%
131.209,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6906.0,12.6%
131.949,1,69.6,99.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6921.1,12.4%
132.769,1,70.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6856.0,13.2%
133.609,1,70.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6916.4,12.4%
134.399,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6844.3,13.3%
135.211,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7129.8,9.7%
135.999,1,70.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6820.6,13.6%
136.839,1,70.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7113.9,9.9%
137.569,1,70.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6857.5,13.2%
138.359,1,71.1,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6835.1,13.5%
139.139,1,71.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6806.7,13.8%
139.929,1,70.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7009.9,11.2%
140.749,1,69.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6835.0,13.5%
141.418,1,69.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7082.1,10.3%
142.12,1,70.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6924.1,12.3%
142.769,1,71.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7196.7,8.9%
143.589,1,70.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6989.8,11.5%
144.379,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7068.7,10.5%
145.88,1,71.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7074.8,10.4%
145.799,1,71.1,99.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6717.9,14.9%
146.649,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7014.8,11.2%
147.629,1,71.1,100.0%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,6840.5,13.4%
148.379,1,71.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6834.4,13.5%
148.999,1,70.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7121.0,9.8%
149.819,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6891.2,12.8%
150.619,1,71.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6966.7,11.8%
151.439,1,71.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6990.4,11.5%
152.219,1,70.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6932.5,12.2%
152.849,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7156.4,9.4%
153.649,1,71.1,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6644.4,15.9%
154.439,1,71.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6804.8,13.8%
155.12,1,71.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7197.7,8.9%
155.709,1,71.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6908.1,12.5%
156.569,1,70.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7177.8,9.1%
157.459,1,72.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6938.5,12.2%
158.319,1,71.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6716.0,15.0%
159.149,1,71.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7054.8,10.7%
159.930,1,72.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6873.5,13.0%
160.639,1,71.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7179.1,9.1%
161.449,1,72.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6716.1,15.0%
162.249,1,71.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7005.9,11.3%
163.99,1,71.1,99.4%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6700.2,15.2%
163.959,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7268.7,8.0%
164.739,1,71.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6693.9,15.2%
165.579,1,72.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7226.1,8.5%
166.379,1,72.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6842.6,13.4%
167.128,1,72.5,99.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6927.6,12.3%
167.899,1,73.0,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6971.2,11.7%
168.689,1,71.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6862.1,13.1%
169.539,1,72.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7057.1,10.7%
170.319,1,71.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6835.9,13.5%
171.9,1,71.5,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7044.9,10.8%
171.809,1,72.5,100.0%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,6815.7,13.7%
172.549,1,72.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6851.3,13.3%
173.368,1,73.0,99.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6799.9,13.9%
174.289,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7062.0,10.6%
175.49,1,73.0,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6942.5,12.1%
175.889,1,71.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6776.5,14.2%
176.668,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7070.1,10.5%
177.509,1,72.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6806.2,13.8%
178.349,1,72.0,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7142.4,9.6%
179.139,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6909.3,12.5%
179.911,1,73.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6838.1,13.4%
180.499,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7010.2,11.2%
181.149,1,72.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6842.5,13.4%
181.879,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7171.7,9.2%
182.688,1,72.5,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6691.2,15.3%
183.478,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7072.3,10.5%
184.199,1,73.0,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6856.3,13.2%
