Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
153.200,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7021.9,11.1%
154.60,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6924.6,12.3%
154.869,1,70.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6664.3,15.6%
155.710,1,70.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7168.8,9.2%
156.539,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6822.2,13.6%
157.360,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7062.7,10.6%
158.150,1,70.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6973.2,11.7%
159.30,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7002.9,11.3%
159.729,1,70.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7013.8,11.2%
160.570,1,70.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6949.6,12.0%
161.410,1,70.1,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7079.2,10.4%
162.240,1,70.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6566.9,16.9%
163.40,1,70.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7178.6,9.1%
163.800,1,71.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6631.2,16.0%
164.600,1,70.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7255.6,8.1%
165.380,1,71.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6777.1,14.2%
166.249,1,71.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6986.0,11.6%
166.882,1,70.6,99.6%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7087.4,10.3%
167.629,1,71.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6741.2,14.7%
168.239,1,70.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6881.9,12.9%
168.970,1,71.5,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6958.6,11.9%
169.720,1,70.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7074.1,10.4%
170.460,1,72.0,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6938.0,12.2%
171.229,1,72.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7130.4,9.7%
172.79,1,72.0,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7136.4,9.6%
172.902,1,70.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7020.8,11.1%
173.680,1,71.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7205.7,8.8%
174.410,1,71.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6958.0,11.9%
175.210,1,71.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7031.9,11.0%
175.999,1,71.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6887.0,12.8%
176.851,1,71.5,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7130.9,9.7%
177.659,1,72.0,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6949.5,12.0%
